1,google.com
2,netflix.com
3,www.google.com
4,api-global.netflix.com
5,microsoft.com
6,facebook.com
7,doubleclick.net
8,g.doubleclick.net
9,googleads.g.doubleclick.net
10,google-analytics.com
11,clients4.google.com
12,www.facebook.com
13,safebrowsing.googleapis.com
14,www.googleapis.com
15,hola.org
16,dns-test1.hola.org
17,apple.com
18,googleadservices.com
19,www.google-analytics.com
20,youtube.com
21,googleusercontent.com
22,data.microsoft.com
23,www.googleadservices.com
24,googlesyndication.com
25,fonts.googleapis.com
26,graph.facebook.com
27,live.com
28,amazonaws.com
29,fbcdn.net
30,clientservices.googleapis.com
31,pagead2.googlesyndication.com
32,www.youtube.com
33,settings-win.data.microsoft.com
34,clients1.google.com
35,xx.fbcdn.net
36,ytimg.com
37,bing.com
38,accounts.google.com
39,ichnaea.netflix.com
40,apis.google.com
41,facebook.net
42,connect.facebook.net
43,yahoo.com
44,akamaiedge.net
45,adservice.google.com
46,play.google.com
47,i.ytimg.com
48,mtalk.google.com
49,akadns.net
50,twitter.com
51,stats.g.doubleclick.net
52,securepubads.g.doubleclick.net
53,tpc.googlesyndication.com
54,lh3.googleusercontent.com
55,icloud.com
56,scorecardresearch.com
57,www.apple.com
58,com.akadns.net
59,cm.g.doubleclick.net
60,clients.google.com
61,play.googleapis.com
62,vortex-win.data.microsoft.com
63,ssl.google-analytics.com
64,msn.com
65,adnxs.com
66,android.clients.google.com
67,itunes.apple.com
68,crl.microsoft.com
69,ggpht.com
70,push.apple.com
71,clients2.google.com
72,l.google.com
73,symcd.com
74,secure.netflix.com
75,officeapps.live.com
76,googlevideo.com
77,ipv6.microsoft.com
78,2mdn.net
79,instagram.com
80,googletagservices.com
81,www.googletagservices.com
82,notifications.google.com
83,skype.com
84,edge-mqtt.facebook.com
85,ajax.googleapis.com
86,googletagmanager.com
87,www.googletagmanager.com
88,clients3.google.com
89,ad.doubleclick.net
90,s0.2mdn.net
91,crashlytics.com
92,rubiconproject.com
93,apple-dns.net
94,fe.apple-dns.net
95,v10.vortex-win.data.microsoft.com
96,translate.googleapis.com
97,ls.apple.com
98,update.microsoft.com
99,scontent.xx.fbcdn.net
100,digicert.com
